"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.266061664E1,-4.670000076E-1,-1.110000014E0,-2.509999871E-1,1.230117894E0
1.267035357E1,-4.720000029E-1,-9.330000281E-1,-1.770000011E-1,1.060472562E0
1.268009047E1,-4.189999998E-1,-8.309999704E-1,-5.499999970E-2,9.322805107E-1
1.268982747E1,-1.940000057E-1,-8.830000162E-1,1.270000041E-1,9.129370361E-1
1.269956439E1,-9.999999776E-3,-9.789999723E-1,3.829999864E-1,1.051299166E0
1.270930132E1,-1.200000010E-2,-1.141000032E0,6.240000129E-1,1.300538769E0
1.271903826E1,-1.770000011E-1,-1.296000004E0,7.429999709E-1,1.504325087E0
1.272877518E1,-3.970000148E-1,-1.463000059E0,7.110000253E-1,1.674365319E0
1.273851233E1,-7.020000219E-1,-1.605000019E0,5.770000219E-1,1.844385566E0
1.274824925E1,-9.779999852E-1,-1.712000012E0,3.580000103E-1,2.003894214E0
1.275798617E1,-1.123999953E0,-1.794999957E0,9.300000221E-2,2.119917390E0
1.276772309E1,-1.144000053E0,-1.809999943E0,-1.220000014E-1,2.144695763E0
1.277746006E1,-1.034999967E0,-1.713000059E0,-3.000000119E-1,2.023757431E0
1.278719698E1,-8.939999938E-1,-1.539000034E0,-3.950000107E-1,1.823124270E0
1.279693391E1,-6.899999976E-1,-1.391000032E0,-4.420000017E-1,1.614417879E0
1.280667083E1,-4.920000136E-1,-1.246999979E0,-4.320000112E-1,1.408437777E0
1.281640799E1,-3.219999969E-1,-1.139000058E0,-3.750000000E-1,1.241623989E0
1.282614490E1,-1.759999990E-1,-1.083999991E0,-2.619999945E-1,1.129015491E0
1.283588182E1,-1.309999973E-1,-1.057000041E0,-1.059999987E-1,1.070348581E0
1.284561876E1,-1.420000046E-1,-1.014000058E0,7.000000216E-3,1.023918512E0
1.285535576E1,-1.930000037E-1,-9.660000205E-1,2.899999917E-2,9.855181586E-1
1.286509271E1,-2.700000107E-1,-9.580000043E-1,5.200000107E-2,9.966784909E-1
1.287482962E1,-4.219999909E-1,-1.003000021E0,-4.399999976E-2,1.089049601E0
1.288456656E1,-5.580000281E-1,-1.077000022E0,-1.439999938E-1,1.221486421E0
1.289430371E1,-7.599999905E-1,-1.077000022E0,-2.860000134E-1,1.348823576E0
1.290404063E1,-9.350000024E-1,-9.959999919E-1,-3.650000095E-1,1.414024751E0
1.291377756E1,-1.042000055E0,-8.610000014E-1,-4.410000145E-1,1.421817896E0
1.292351456E1,-1.080999970E0,-7.580000162E-1,-4.620000124E-1,1.398774096E0
1.293325149E1,-1.082999945E0,-6.970000267E-1,-4.490000010E-1,1.363927754E0
1.294298842E1,-1.059000015E0,-6.219999790E-1,-4.569999874E-1,1.310425120E0
1.295272557E1,-1.014999986E0,-5.199999809E-1,-4.140000045E-1,1.213268707E0
1.296246248E1,-9.720000029E-1,-4.250000119E-1,-3.860000074E-1,1.128895487E0
1.297219940E1,-9.179999828E-1,-3.339999914E-1,-3.720000088E-1,1.045305682E0
1.298193638E1,-7.870000005E-1,-2.840000093E-1,-3.860000074E-1,9.214233618E-1
1.299167331E1,-6.930000186E-1,-2.360000014E-1,-3.560000062E-1,8.140522286E-1
1.300141023E1,-6.010000110E-1,-1.509999931E-1,-2.720000148E-1,6.767466432E-1
1.301114739E1,-5.360000134E-1,-9.799999744E-2,-2.099999934E-1,5.839520623E-1
1.302088434E1,-4.090000093E-1,-6.800000370E-2,-1.270000041E-1,4.336288841E-1
1.303062123E1,-3.100000024E-1,-6.300000101E-2,6.000000052E-3,3.163937446E-1
1.304035819E1,-2.300000042E-1,-3.200000152E-2,1.180000007E-1,2.604764907E-1
1.305009518E1,-1.870000064E-1,2.400000021E-2,1.860000044E-1,2.648414697E-1
1.305983210E1,-9.200000018E-2,1.499999966E-2,2.790000141E-1,2.941598339E-1
1.306956903E1,-7.599999756E-2,3.299999982E-2,2.989999950E-1,3.102676210E-1
1.307930616E1,-3.299999982E-2,8.900000155E-2,2.540000081E-1,2.711567893E-1
1.308904317E1,-1.000000047E-3,1.159999967E-1,1.959999949E-1,2.277564428E-1
1.309878002E1,1.499999966E-2,1.230000034E-1,1.140000001E-1,1.683745849E-1
1.310851701E1,1.300000027E-2,1.469999999E-1,9.999999776E-3,1.479121360E-1
1.311825394E1,-7.000000216E-3,1.780000031E-1,-1.369999945E-1,2.247264996E-1
1.312799105E1,-5.700000003E-2,2.000000030E-1,-3.000000119E-1,3.650328867E-1
1.313772798E1,-1.420000046E-1,2.240000069E-1,-4.869999886E-1,5.545349342E-1
1.314746497E1,-1.930000037E-1,2.360000014E-1,-6.460000277E-1,7.143255825E-1
1.315720190E1,-1.940000057E-1,1.930000037E-1,-6.819999814E-1,7.348530318E-1
1.316693880E1,-2.610000074E-1,1.829999983E-1,-7.699999809E-1,8.333726501E-1
1.317667595E1,-3.689999878E-1,2.329999954E-1,-9.309999943E-1,1.028207653E0
1.318641289E1,-5.149999857E-1,2.709999979E-1,-1.080999970E0,1.227691704E0
1.319614982E1,-5.889999866E-1,2.829999924E-1,-1.133000016E0,1.307936931E0
1.320588681E1,-6.489999890E-1,3.019999862E-1,-1.138000011E0,1.344414000E0
1.321562373E1,-8.040000200E-1,3.959999979E-1,-1.024999976E0,1.361564167E0
1.322536088E1,-9.850000143E-1,5.320000052E-1,-9.589999914E-1,1.474086163E0
1.323509782E1,-9.789999723E-1,5.849999785E-1,-8.920000196E-1,1.447870835E0
1.324483474E1,-8.809999824E-1,5.329999924E-1,-7.789999843E-1,1.291158757E0
1.325457175E1,-7.960000038E-1,4.850000143E-1,-6.560000181E-1,1.139814478E0
1.326430866E1,-7.440000176E-1,4.720000029E-1,-5.490000248E-1,1.038133448E0
1.327404581E1,-6.890000105E-1,4.569999874E-1,-4.550000131E-1,9.437134177E-1
1.328378278E1,-6.359999776E-1,4.650000036E-1,-3.580000103E-1,8.653814085E-1
1.329351977E1,-5.920000076E-1,4.909999967E-1,-2.560000122E-1,8.106053368E-1
1.330325670E1,-4.620000124E-1,4.690000117E-1,-4.500000179E-2,6.598712167E-1
1.331299363E1,-2.890000045E-1,4.609999955E-1,1.379999965E-1,5.613252154E-1
1.332273079E1,-6.899999827E-2,4.979999959E-1,3.540000021E-1,6.148829134E-1
1.333246772E1,7.400000095E-2,5.870000124E-1,6.029999852E-1,8.447804430E-1
1.334220467E1,2.150000036E-1,6.650000215E-1,8.870000243E-1,1.129255982E0
1.335194166E1,3.650000095E-1,7.630000114E-1,1.036999941E0,1.338193895E0
1.336167858E1,4.550000131E-1,8.140000105E-1,1.098999977E0,1.441326465E0
1.337141573E1,5.360000134E-1,8.309999704E-1,1.098000050E0,1.477653909E0
1.338115275E1,5.479999781E-1,8.489999771E-1,8.949999809E-1,1.349862920E0
1.339088967E1,4.909999967E-1,8.420000076E-1,6.769999862E-1,1.186749338E0
1.340062660E1,2.709999979E-1,8.820000291E-1,2.840000093E-1,9.654123758E-1
1.341036377E1,1.400000043E-2,1.057000041E0,-2.930000126E-1,1.096947626E0
1.342010068E1,2.599999905E-1,9.449999928E-1,1.600000076E-2,9.802453680E-1
1.342983768E1,3.260000050E-1,7.390000224E-1,5.109999776E-1,9.557813628E-1
1.343957461E1,-3.099999949E-2,9.110000134E-1,2.329999954E-1,9.408352790E-1
1.344931178E1,-3.580000103E-1,1.080999970E0,-9.600000083E-2,1.142777731E0
1.345904870E1,-3.030000031E-1,8.830000162E-1,5.600000173E-2,9.352187074E-1
1.346878570E1,-1.019999981E-1,5.569999814E-1,5.030000210E-1,7.574047795E-1
1.347852262E1,-1.239999980E-1,3.910000026E-1,7.730000019E-1,8.750919977E-1
1.348825977E1,-2.619999945E-1,2.989999950E-1,6.740000248E-1,7.825094425E-1
1.349799669E1,-2.430000007E-1,1.169999987E-1,6.110000014E-1,6.678764869E-1
1.350773368E1,-1.239999980E-1,-1.599999964E-1,6.710000038E-1,7.008687491E-1
1.351747060E1,-9.300000221E-2,-3.300000131E-1,8.529999852E-1,9.193247434E-1
1.352720773E1,-1.270000041E-1,-3.980000019E-1,1.083999991E0,1.161718117E0
1.353694466E1,-1.319999993E-1,-4.909999967E-1,1.230999947E0,1.331865558E0
1.354668157E1,-5.400000140E-2,-6.039999723E-1,1.450000048E0,1.571697205E0
1.355641856E1,4.199999943E-2,-7.580000162E-1,1.544000030E0,1.720541809E0
1.356615572E1,1.689999998E-1,-8.960000277E-1,1.549999952E0,1.798298335E0
1.357589265E1,2.949999869E-1,-9.950000048E-1,1.465999961E0,1.796164215E0
1.358562964E1,4.189999998E-1,-1.077000022E0,1.356999993E0,1.782396990E0
1.359536657E1,5.040000081E-1,-1.129999995E0,1.162999988E0,1.698082733E0
1.360510350E1,6.100000143E-1,-1.105000019E0,9.259999990E-1,1.565439573E0
1.361484065E1,7.720000148E-1,-1.060999990E0,6.719999909E-1,1.474207919E0
1.362457765E1,9.430000186E-1,-1.003000021E0,3.910000026E-1,1.431132097E0
1.363431457E1,1.083999991E0,-9.480000138E-1,6.899999827E-2,1.441707671E0
1.364405171E1,1.164999962E0,-9.150000215E-1,-2.529999912E-1,1.502817003E0
1.365378863E1,1.190999985E0,-9.010000229E-1,-5.350000262E-1,1.586350224E0
1.366352564E1,1.143000007E0,-9.020000100E-1,-8.119999766E-1,1.667152361E0
1.367326256E1,1.092000008E0,-9.340000153E-1,-9.520000219E-1,1.723694894E0
1.368299971E1,9.649999738E-1,-9.969999790E-1,-1.014000058E0,1.718554633E0
1.369273664E1,7.710000277E-1,-1.049999952E0,-9.100000262E-1,1.589037756E0
1.370247363E1,5.189999938E-1,-1.059999943E0,-7.530000210E-1,1.399989251E0
1.371221079E1,2.280000001E-1,-1.049000025E0,-4.900000095E-1,1.180036042E0
1.372194771E1,-5.999999866E-2,-9.980000257E-1,-2.290000021E-1,1.025692474E0
1.373168470E1,-2.119999975E-1,-9.440000057E-1,4.999999888E-3,9.675251985E-1
1.374142161E1,-2.349999994E-1,-9.409999847E-1,1.169999987E-1,9.769314053E-1
1.375115877E1,-3.580000103E-1,-8.529999852E-1,2.380000055E-1,9.552052056E-1
1.376089570E1,-5.249999762E-1,-7.450000048E-1,3.740000129E-1,9.851527758E-1
1.377063269E1,-6.719999909E-1,-6.399999857E-1,4.569999874E-1,1.034423974E0
1.378036961E1,-7.160000205E-1,-5.310000181E-1,4.420000017E-1,9.949779144E-1
1.379010676E1,-6.990000010E-1,-4.140000045E-1,3.409999907E-1,8.810663986E-1
1.379984375E1,-5.450000167E-1,-3.400000036E-1,2.280000001E-1,6.816223446E-1
1.380958067E1,-4.580000043E-1,-2.450000048E-1,1.260000020E-1,5.344763856E-1
1.381931783E1,-4.309999943E-1,-1.089999974E-1,-1.300000027E-2,4.447594794E-1
1.382905478E1,-4.160000086E-1,-3.000000026E-3,-1.400000006E-1,4.389362224E-1
1.383879176E1,-3.810000122E-1,1.300000027E-2,-2.199999988E-1,4.401477124E-1
1.384852891E1,-3.350000083E-1,2.800000086E-2,-2.899999917E-1,4.439695945E-1
1.385826582E1,-3.400000036E-1,3.900000080E-2,-3.120000064E-1,4.631036671E-1
1.386800282E1,-3.580000103E-1,1.799999923E-2,-3.160000145E-1,4.778535513E-1
1.387773974E1,-3.589999974E-1,1.700000092E-2,-2.870000005E-1,4.599336892E-1
1.388747690E1,-3.210000098E-1,-3.000000026E-3,-2.590000033E-1,4.124694025E-1
1.389721383E1,-2.700000107E-1,-3.099999949E-2,-2.060000002E-1,3.410234682E-1
1.390695083E1,-2.300000042E-1,-5.900000036E-2,-1.689999998E-1,2.914481118E-1
1.391668799E1,-2.020000070E-1,-8.399999887E-2,-1.640000045E-1,2.734154424E-1
1.392642490E1,-2.070000023E-1,-1.420000046E-1,-2.310000062E-1,3.411363439E-1
1.393616190E1,-2.140000015E-1,-1.969999969E-1,-3.059999943E-1,4.221859732E-1
1.394589883E1,-1.800000072E-1,-2.409999967E-1,-4.029999971E-1,5.028816945E-1
1.395563598E1,-1.570000052E-1,-2.689999938E-1,-4.880000055E-1,5.789248688E-1
1.396537298E1,-1.570000052E-1,-3.149999976E-1,-5.920000076E-1,6.887220115E-1
1.397510990E1,-1.759999990E-1,-2.870000005E-1,-6.859999895E-1,7.641603140E-1
1.398484705E1,-1.889999956E-1,-2.249999940E-1,-7.500000000E-1,8.055097738E-1
1.399458406E1,-1.580000073E-1,-1.280000061E-1,-8.050000072E-1,8.302849001E-1
1.400432098E1,-9.499999881E-2,-2.400000021E-2,-8.059999943E-1,8.119341048E-1
1.401405790E1,-3.200000152E-2,9.399999678E-2,-7.820000052E-1,7.882791433E-1
1.402379514E1,8.000000380E-3,2.189999968E-1,-7.239999771E-1,7.564396641E-1
1.403353206E1,5.400000140E-2,3.089999855E-1,-6.560000181E-1,7.271402993E-1
1.404326922E1,5.400000140E-2,3.720000088E-1,-5.879999995E-1,6.978853818E-1
1.405300622E1,7.400000095E-2,4.289999902E-1,-5.120000243E-1,6.720573016E-1
1.406274317E1,3.999999911E-2,4.480000138E-1,-4.850000143E-1,6.614597691E-1
1.407248009E1,4.899999872E-2,4.289999902E-1,-4.239999950E-1,6.051594726E-1
1.408221726E1,-1.200000010E-2,4.090000093E-1,-3.770000041E-1,5.563757819E-1
1.409195426E1,-5.799999833E-2,4.129999876E-1,-3.680000007E-1,5.561986966E-1
1.410169118E1,-8.699999750E-2,3.970000148E-1,-3.479999900E-1,5.350532724E-1
1.411142833E1,-9.899999946E-2,3.529999852E-1,-3.310000002E-1,4.939341956E-1
1.412116533E1,-9.000000358E-2,3.190000057E-1,-2.599999905E-1,4.212612008E-1
1.413090225E1,-1.080000028E-1,3.070000112E-1,-2.119999975E-1,3.884031493E-1
1.414063940E1,-7.699999958E-2,2.879999876E-1,-1.640000045E-1,3.402484302E-1
1.415037640E1,-3.500000015E-2,2.500000000E-1,-9.499999881E-2,2.697220788E-1
1.416011331E1,1.799999923E-2,1.840000004E-1,-8.399999887E-2,2.030664914E-1
1.416985046E1,4.800000042E-2,1.539999992E-1,-6.100000069E-2,1.724557910E-1
1.417958746E1,7.400000095E-2,1.539999992E-1,-4.199999943E-2,1.759431722E-1
1.418932439E1,1.250000000E-1,9.700000286E-2,-8.000000380E-3,1.584234849E-1
1.419906154E1,1.729999930E-1,8.299999684E-2,-4.800000042E-2,1.977928135E-1
1.420879854E1,2.199999988E-1,7.299999893E-2,-3.999999911E-2,2.352211709E-1
1.421853569E1,2.249999940E-1,4.600000009E-2,-1.899999939E-2,2.304387062E-1
1.422827262E1,2.160000056E-1,3.200000152E-2,1.300000027E-2,2.187441485E-1
1.423800961E1,2.259999961E-1,3.099999949E-2,4.100000113E-2,2.317714354E-1
1.424774677E1,2.910000086E-1,0.000000000E0,1.129999980E-1,3.121698329E-1
1.425748370E1,3.740000129E-1,1.499999966E-2,1.550000012E-1,4.051246845E-1
1.426722071E1,3.630000055E-1,9.399999678E-2,8.100000024E-2,3.836222144E-1
1.427695787E1,3.729999959E-1,1.979999989E-1,4.399999976E-2,4.245809658E-1
1.428669482E1,5.289999843E-1,1.720000058E-1,3.869999945E-1,6.776385328E-1
1.429643182E1,7.149999738E-1,1.150000021E-1,7.110000253E-1,1.014874869E0
1.430616875E1,8.650000095E-1,1.599999964E-1,7.689999938E-1,1.168411745E0
1.431590590E1,9.789999723E-1,1.120000035E-1,8.489999771E-1,1.300686706E0
1.432564289E1,1.046000004E0,-1.000000047E-3,1.088999987E0,1.509979463E0
1.433538004E1,1.019999981E0,-9.399999678E-2,1.320999980E0,1.671609077E0
1.434511695E1,8.989999890E-1,-8.699999750E-2,1.399000049E0,1.665224044E0
1.435485395E1,7.360000014E-1,-7.599999756E-2,1.274000049E0,1.473278020E0
1.436459109E1,6.679999828E-1,-8.600000292E-2,1.126000047E0,1.312057957E0
1.437432802E1,6.570000052E-1,-1.459999979E-1,1.082000017E0,1.274240575E0
1.438406502E1,6.470000148E-1,-1.309999973E-1,1.008999944E0,1.205757399E0
1.439380217E1,6.169999838E-1,-1.049999967E-1,8.780000210E-1,1.078238386E0
1.440353910E1,6.240000129E-1,-1.289999932E-1,8.190000057E-1,1.037679153E0
1.441327610E1,6.499999762E-1,-2.080000043E-1,8.100000024E-1,1.059180804E0
1.442301327E1,5.400000215E-1,-2.779999971E-1,8.249999881E-1,1.024455466E0
1.443275027E1,4.040000141E-1,-3.280000091E-1,8.470000029E-1,9.940870295E-1
1.444248720E1,2.419999987E-1,-3.849999905E-1,8.769999743E-1,9.878855940E-1
1.445222436E1,9.899999946E-2,-4.300000072E-1,8.289999962E-1,9.391176709E-1
1.446196137E1,3.700000048E-2,-5.120000243E-1,7.210000157E-1,8.850729053E-1
1.447169852E1,-2.000000095E-3,-6.140000224E-1,5.720000267E-1,8.391567542E-1
1.448143544E1,-3.700000048E-2,-6.869999766E-1,4.120000005E-1,8.019239168E-1
1.449117244E1,-1.260000020E-1,-7.310000062E-1,2.779999971E-1,7.921622359E-1
1.450090960E1,-1.840000004E-1,-7.139999866E-1,1.449999958E-1,7.514499184E-1
1.451064653E1,-1.700000018E-1,-7.089999914E-1,3.999999911E-2,7.301924324E-1
1.452038354E1,-3.999999911E-2,-7.599999905E-1,-3.400000185E-2,7.618109907E-1
1.453012069E1,9.799999744E-2,-7.900000215E-1,-1.309999973E-1,8.067620670E-1
1.453985767E1,2.750000060E-1,-8.029999733E-1,-2.590000033E-1,8.874203976E-1
1.454959460E1,3.499999940E-1,-8.349999785E-1,-3.689999878E-1,9.776942012E-1
1.455933171E1,3.339999914E-1,-8.439999819E-1,-5.049999952E-1,1.038709275E0
1.456906872E1,2.460000068E-1,-8.750000000E-1,-5.970000029E-1,1.087451151E0
1.457880563E1,1.589999944E-1,-9.160000086E-1,-7.659999728E-1,1.204613204E0
1.458854278E1,4.699999839E-2,-9.520000219E-1,-8.100000024E-1,1.250844933E0
1.459827979E1,-1.400000043E-2,-9.969999790E-1,-8.719999790E-1,1.324608969E0
1.460801672E1,-4.500000179E-2,-1.042000055E0,-8.159999847E-1,1.324252654E0
1.461775387E1,-5.200000107E-2,-1.059000015E0,-7.519999743E-1,1.299880377E0
1.462749089E1,1.000000015E-1,-1.085000038E0,-6.430000067E-1,1.265177494E0
1.463722804E1,2.709999979E-1,-1.095000029E0,-4.269999862E-1,1.206148851E0
1.464696496E1,3.959999979E-1,-1.067000031E0,-2.569999993E-1,1.166770785E0
1.465670196E1,5.389999747E-1,-1.118999958E0,-2.300000004E-2,1.242260391E0
1.466643911E1,6.719999909E-1,-1.187999964E0,3.269999921E-1,1.403515905E0
1.467617611E1,6.830000281E-1,-1.223000050E0,6.320000291E-1,1.536763546E0
1.468591304E1,5.690000057E-1,-1.195999980E0,9.419999719E-1,1.625281793E0
1.469565019E1,4.269999862E-1,-1.167999983E0,1.167000055E0,1.705415515E0
1.470538719E1,3.160000145E-1,-1.166000009E0,1.256000042E0,1.742684175E0
1.471512434E1,2.310000062E-1,-1.179999948E0,1.307000041E0,1.775953261E0
1.472486132E1,1.580000073E-1,-1.205999970E0,1.284000039E0,1.768631118E0
1.473459825E1,8.500000089E-2,-1.157999992E0,1.136000037E0,1.624402988E0
1.474433540E1,1.400000043E-2,-1.110000014E0,8.909999728E-1,1.423438437E0
1.475407243E1,-2.500000037E-2,-1.036000013E0,5.690000057E-1,1.182236032E0
1.476380958E1,-4.300000146E-2,-9.250000119E-1,2.409999967E-1,9.568463934E-1
1.477354651E1,-2.899999917E-2,-8.169999719E-1,-4.000000190E-3,8.175242834E-1
1.478328351E1,-1.099999994E-2,-7.059999704E-1,-1.990000010E-1,7.335925018E-1
1.479302065E1,4.399999976E-2,-5.899999738E-1,-3.269999921E-1,6.759918371E-1
1.480275760E1,5.600000173E-2,-5.289999843E-1,-4.129999876E-1,6.734582194E-1
1.481249483E1,1.059999987E-1,-4.760000110E-1,-4.269999862E-1,6.481828433E-1
1.482223176E1,1.430000067E-1,-4.659999907E-1,-4.199999869E-1,6.434321893E-1
1.483196876E1,1.949999928E-1,-4.390000105E-1,-4.110000134E-1,6.321922314E-1
1.484170569E1,2.870000005E-1,-4.580000043E-1,-3.989999890E-1,6.718139590E-1
1.485144284E1,3.959999979E-1,-4.769999981E-1,-3.680000007E-1,7.209500655E-1
1.486117985E1,4.600000083E-1,-4.839999974E-1,-3.569999933E-1,7.571690699E-1
1.487091701E1,5.120000243E-1,-4.880000055E-1,-3.680000007E-1,7.973155152E-1
1.488065393E1,5.820000172E-1,-4.909999967E-1,-4.040000141E-1,8.619866751E-1
1.489039092E1,6.990000010E-1,-5.099999905E-1,-4.460000098E-1,9.734562139E-1
1.490012806E1,8.080000281E-1,-5.049999952E-1,-4.860000014E-1,1.069619111E0
1.490986507E1,8.799999952E-1,-5.090000033E-1,-5.199999809E-1,1.141876077E0
1.491960222E1,8.759999871E-1,-5.059999824E-1,-5.500000119E-1,1.151482511E0
1.492933915E1,8.309999704E-1,-5.260000229E-1,-5.830000043E-1,1.143296103E0
1.493907616E1,7.540000081E-1,-5.329999924E-1,-5.749999881E-1,1.087763757E0
1.494881332E1,6.129999757E-1,-5.130000114E-1,-4.720000029E-1,9.282898172E-1
1.495855034E1,4.550000131E-1,-5.120000243E-1,-3.420000076E-1,7.655932615E-1
1.496828749E1,3.630000055E-1,-5.130000114E-1,-1.770000011E-1,6.528912743E-1
1.497802444E1,2.179999948E-1,-5.070000291E-1,8.999999613E-3,5.519547329E-1
1.498776145E1,1.199999973E-1,-4.799999893E-1,1.669999957E-1,5.221963114E-1
1.499749860E1,2.500000037E-2,-4.499999881E-1,3.129999936E-1,5.487203161E-1
1.500723558E1,-4.600000009E-2,-4.350000024E-1,4.259999990E-1,6.105874231E-1
1.501697274E1,-6.700000167E-2,-3.810000122E-1,5.159999728E-1,6.449077310E-1
1.502670968E1,-8.699999750E-2,-3.170000017E-1,5.619999766E-1,6.510775487E-1
1.503644670E1,-8.100000024E-2,-2.469999939E-1,6.169999838E-1,6.695214537E-1
1.504618385E1,-3.999999911E-2,-1.800000072E-1,6.069999933E-1,6.343886777E-1
1.505592080E1,1.799999923E-2,-1.379999965E-1,6.090000272E-1,6.246991533E-1
1.506565804E1,7.299999893E-2,-1.010000035E-1,6.389999986E-1,6.510384003E-1
1.507539496E1,9.700000286E-2,-7.299999893E-2,6.399999857E-1,6.514122981E-1
1.508513196E1,1.059999987E-1,-2.300000004E-2,5.830000043E-1,5.930042198E-1
1.509486888E1,1.199999973E-1,1.600000076E-2,5.339999795E-1,5.475508903E-1
1.510460611E1,1.720000058E-1,4.899999872E-2,4.709999859E-1,5.038114614E-1
1.511434303E1,2.119999975E-1,8.799999952E-2,3.510000110E-1,4.193912333E-1
1.512408020E1,1.620000005E-1,1.870000064E-1,2.000000030E-1,3.181399122E-1
1.513381720E1,1.879999936E-1,3.009999990E-1,1.140000001E-1,3.727479001E-1
1.514355436E1,3.959999979E-1,2.849999964E-1,3.589999974E-1,6.057408640E-1
1.515329129E1,6.800000072E-1,2.520000041E-1,5.360000134E-1,9.017760399E-1
1.516302828E1,8.519999981E-1,3.269999921E-1,7.149999738E-1,1.159335135E0
1.517276543E1,1.134999990E0,2.060000002E-1,1.131000042E0,1.615494374E0
1.518250239E1,1.315999985E0,-3.099999949E-2,1.546000004E0,2.030500670E0
1.519223954E1,1.203999996E0,-2.739999890E-1,1.792000055E0,2.176225214E0
1.520197648E1,9.229999781E-1,-4.210000038E-1,1.771000028E0,2.040982866E0
1.521171347E1,7.020000219E-1,-6.349999905E-1,1.557999969E0,1.823017532E0
1.522145060E1,5.320000052E-1,-8.690000176E-1,1.235000014E0,1.601065293E0
1.523118760E1,3.219999969E-1,-1.052000046E0,7.990000248E-1,1.359701855E0
1.524092475E1,1.309999973E-1,-1.149000049E0,4.860000014E-1,1.254415447E0
1.525066167E1,7.599999756E-2,-1.115000010E0,-2.500000037E-2,1.117866728E0
1.526039866E1,-3.000000026E-3,-1.095999956E0,-2.249999940E-1,1.118860984E0
1.527013581E1,7.299999893E-2,-1.011999965E0,-3.849999905E-1,1.085217914E0
1.527987274E1,1.940000057E-1,-1.042999983E0,-2.660000026E-1,1.093728014E0
1.528960997E1,3.770000041E-1,-1.019000053E0,-4.800000042E-2,1.087563383E0
1.529934696E1,5.690000057E-1,-1.016999960E0,2.689999938E-1,1.195997877E0
1.530908388E1,8.029999733E-1,-1.062999964E0,6.110000014E-1,1.465639411E0
1.531882102E1,1.016999960E0,-1.077000022E0,7.210000157E-1,1.647440132E0
1.532855803E1,1.212000012E0,-1.133999944E0,7.400000095E-1,1.817278162E0
1.533829516E1,1.360999942E0,-1.212000012E0,6.420000196E-1,1.932208295E0
1.534803209E1,1.394000053E0,-1.337000012E0,4.189999998E-1,1.976452929E0
1.535776909E1,1.330999970E0,-1.386000037E0,1.949999928E-1,1.931471465E0
1.536750624E1,1.215000033E0,-1.434000015E0,-7.800000161E-2,1.881134000E0
1.537724324E1,1.161999941E0,-1.486999989E0,-2.989999950E-1,1.910710293E0
1.538698015E1,1.192999959E0,-1.578999996E0,-5.350000262E-1,2.050052418E0
1.539671738E1,1.254999995E0,-1.634999990E0,-6.119999886E-1,2.150068358E0
1.540645430E1,1.338999987E0,-1.656999946E0,-6.729999781E-1,2.234166233E0
1.541619145E1,1.445999980E0,-1.710000038E0,-6.190000176E-1,2.323397748E0
1.542592846E1,1.518000007E0,-1.758999944E0,-5.529999733E-1,2.388349596E0
1.543566562E1,1.570000052E0,-1.781999946E0,-3.959999979E-1,2.407745827E0
1.544540257E1,1.621999979E0,-1.754999995E0,-2.020000070E-1,2.398272903E0
1.545513957E1,1.674000025E0,-1.733000040E0,1.799999923E-2,2.409541289E0
1.546487673E1,1.707999945E0,-1.720999956E0,2.220000029E-1,2.434828261E0
1.547461373E1,1.692999959E0,-1.675999999E0,3.479999900E-1,2.407556614E0
1.548435090E1,1.656000018E0,-1.610000014E0,4.110000134E-1,2.345923510E0
1.549408783E1,1.590000033E0,-1.544999957E0,3.970000148E-1,2.252273071E0
1.550382484E1,1.503000021E0,-1.460000038E0,3.289999962E-1,2.121049309E0
1.551356200E1,1.381999969E0,-1.366000056E0,1.930000037E-1,1.952723501E0
1.552329899E1,1.264999986E0,-1.246999979E0,1.999999955E-2,1.776410401E0
1.553303614E1,1.131999969E0,-1.093000054E0,-1.140000001E-1,1.577678373E0
1.554277316E1,1.000000000E0,-9.169999957E-1,-2.240000069E-1,1.375159989E0
1.555251008E1,9.070000052E-1,-7.850000262E-1,-2.910000086E-1,1.234323724E0
1.556224724E1,8.339999914E-1,-6.470000148E-1,-2.240000069E-1,1.079046342E0
1.557198424E1,6.740000248E-1,-4.709999859E-1,-1.909999996E-1,8.441552109E-1
1.558172114E1,5.479999781E-1,-3.199999928E-1,-8.900000155E-2,6.408002588E-1
1.559145829E1,4.480000138E-1,-1.979999989E-1,2.800000086E-2,4.906037220E-1
1.560119554E1,3.389999866E-1,-1.220000014E-1,1.010000035E-1,3.741737457E-1
1.561093246E1,2.060000002E-1,-2.500000037E-2,1.700000018E-1,2.682554766E-1
1.562066945E1,7.199999690E-2,5.700000003E-2,2.220000029E-1,2.402436281E-1
1.563040660E1,-1.799999923E-2,1.089999974E-1,2.610000074E-1,2.834184243E-1
1.564014354E1,-4.600000009E-2,1.289999932E-1,2.840000093E-1,3.152982771E-1
1.564988054E1,-5.200000107E-2,1.120000035E-1,2.890000045E-1,3.142753625E-1
1.565961769E1,2.400000021E-2,9.499999881E-2,2.759999931E-1,2.928771004E-1
1.566935470E1,1.570000052E-1,6.300000101E-2,2.689999938E-1,3.177719283E-1
1.567909185E1,2.630000114E-1,1.600000076E-2,2.090000063E-1,3.363123677E-1
