"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.040968418E1,2.068000078E0,-8.579999804E-1,-3.648999929E0,4.281120037E0
2.041942194E1,1.884999990E0,-9.829999804E-1,-4.035999775E0,4.561667251E0
2.042915956E1,1.322999954E0,-1.180999994E0,-4.258999825E0,4.613476929E0
2.043889732E1,8.519999981E-1,-1.067000031E0,-4.501999855E0,4.704508025E0
2.044863486E1,3.230000138E-1,-9.530000091E-1,-4.914999962E0,5.016947543E0
2.045837248E1,-2.319999933E-1,-5.279999971E-1,-5.038000107E0,5.070902589E0
2.046811000E1,-5.019999743E-1,-3.260000050E-1,-4.984000206E0,5.019814541E0
2.047784777E1,-6.819999814E-1,-1.700000018E-1,-4.527999878E0,4.582227283E0
2.048758537E1,-8.719999790E-1,7.199999690E-2,-3.717000008E0,3.818593592E0
2.049732314E1,-9.309999943E-1,1.400000006E-1,-2.716000080E0,2.874546473E0
2.050706077E1,-1.021999955E0,1.379999965E-1,-1.519000053E0,1.835998113E0
2.051679831E1,-1.019000053E0,6.599999964E-2,-3.700000048E-2,1.021805318E0
2.052653608E1,-9.710000157E-1,5.600000173E-2,1.493000031E0,1.781860298E0
2.053627370E1,-9.089999795E-1,1.250000000E-1,2.732000113E0,2.881966443E0
2.054601124E1,-7.799999714E-1,1.809999943E-1,3.401999950E0,3.494962749E0
2.055574878E1,-7.310000062E-1,2.969999909E-1,3.602999926E0,3.688384262E0
2.056548662E1,-8.529999852E-1,6.159999967E-1,3.447999954E0,3.604964446E0
2.057522414E1,-9.539999962E-1,8.769999743E-1,2.838999987E0,3.120763668E0
2.058496191E1,-1.123999953E0,1.144999981E0,2.311000109E0,2.813382724E0
2.059469943E1,-9.029999971E-1,1.332000017E0,2.446000099E0,2.927891652E0
2.060443704E1,-2.060000002E-1,1.276000023E0,3.299999952E0,3.544095335E0
2.061417480E1,4.259999990E-1,1.126999974E0,4.346000195E0,4.509913816E0
2.062391242E1,8.180000186E-1,7.110000253E-1,5.047999859E0,5.163036669E0
2.063364996E1,5.440000296E-1,4.950000048E-1,4.915999889E0,4.970715839E0
2.064338773E1,-2.529999912E-1,5.870000124E-1,3.571000099E0,3.627756844E0
2.065312535E1,-1.110000014E0,8.429999948E-1,1.825999975E0,2.297177601E0
2.066286289E1,-1.634999990E0,1.128000021E0,8.230000138E-1,2.150101867E0
2.067260064E1,-1.684000015E0,1.215999961E0,6.039999723E-1,2.163175426E0
2.068233825E1,-1.317999959E0,1.011999965E0,1.052999973E0,1.967251068E0
2.069207579E1,-9.020000100E-1,7.570000291E-1,1.845000029E0,2.188761789E0
2.070181356E1,-6.029999852E-1,4.950000048E-1,2.365999937E0,2.491302810E0
2.071155119E1,-4.499999881E-1,3.109999895E-1,2.483999968E0,2.543516625E0
2.072128872E1,-3.540000021E-1,3.619999886E-1,2.270999908E0,2.326757524E0
2.073102650E1,-2.430000007E-1,4.460000098E-1,1.828999996E0,1.898211262E0
2.074076411E1,1.589999944E-1,5.460000038E-1,1.450000048E0,1.557529178E0
2.075050165E1,4.600000083E-1,6.909999847E-1,1.108999968E0,1.385266009E0
2.076023942E1,6.940000057E-1,7.110000253E-1,6.420000196E-1,1.182929021E0
2.076997701E1,8.349999785E-1,7.429999709E-1,1.589999944E-1,1.128961877E0
2.077971478E1,8.420000076E-1,8.709999919E-1,-3.230000138E-1,1.253767924E0
2.078945235E1,7.450000048E-1,1.082999945E0,-9.449999928E-1,1.618931399E0
2.079918997E1,4.440000057E-1,1.340999961E0,-1.625000000E0,2.153146976E0
2.080892773E1,-1.999999955E-2,1.656000018E0,-2.184000015E0,2.740910821E0
2.081866535E1,-5.699999928E-1,1.960000038E0,-2.301000118E0,3.075890389E0
2.082840286E1,-7.419999838E-1,2.181999922E0,-1.848999977E0,2.954740014E0
2.083814066E1,-1.360000074E-1,2.036999941E0,-6.510000229E-1,2.142817256E0
2.084787828E1,7.810000181E-1,1.802000046E0,1.042999983E0,2.223738779E0
2.085761582E1,1.215999961E0,1.664999962E0,2.234999895E0,3.040740914E0
2.086735360E1,1.008000016E0,1.315000057E0,2.286999941E0,2.824120733E0
2.087709121E1,4.429999888E-1,7.929999828E-1,1.588999987E0,1.830305690E0
2.088682873E1,1.669999957E-1,2.790000141E-1,8.550000191E-1,9.147431547E-1
2.089656650E1,5.780000091E-1,-2.739999890E-1,3.670000136E-1,7.374611952E-1
2.090630410E1,1.343999982E0,-7.110000253E-1,-1.120000035E-1,1.524598632E0
2.091604164E1,2.415999889E0,-1.085999966E0,-5.239999890E-1,2.700190249E0
2.092577939E1,3.509999990E0,-1.490000010E0,-2.080000043E-1,3.818830183E0
2.093551701E1,4.389999866E0,-2.032000065E0,6.190000176E-1,4.876913380E0
2.094525456E1,4.640999794E0,-2.888999939E0,7.450000048E-1,5.517266057E0
2.095499233E1,4.328999996E0,-3.954999924E0,1.439999938E-1,5.865407178E0
2.096472995E1,3.890000105E0,-5.052000046E0,-6.029999852E-1,6.404561988E0
2.097446771E1,3.713000059E0,-6.164000034E0,-9.940000176E-1,7.264248199E0
2.098420525E1,3.757999897E0,-7.164999962E0,-5.709999800E-1,8.110846359E0
2.099394289E1,4.185999870E0,-7.999000072E0,2.000000095E-3,9.028100635E0
2.100368043E1,4.106999874E0,-8.239999771E0,-3.000000119E-1,9.211679771E0
2.101341828E1,3.871000051E0,-8.253999710E0,-1.425999999E0,9.227493084E0
2.102315582E1,2.536999941E0,-7.763999939E0,-3.207000017E0,8.775016402E0
2.103289359E1,9.919999838E-1,-7.473999977E0,-4.116000175E0,8.589889235E0
2.104263121E1,-1.360000074E-1,-7.261000156E0,-4.281000137E0,8.430159041E0
2.105236875E1,-8.830000162E-1,-7.035999775E0,-3.756000042E0,8.024494886E0
2.106210629E1,-1.129999995E0,-6.848999977E0,-2.394000053E0,7.342815327E0
2.107184410E1,-1.174000025E0,-6.604000092E0,-7.390000224E-1,6.748126725E0
2.108158164E1,-1.090000033E0,-6.388999939E0,4.979999959E-1,6.500417240E0
2.109131941E1,-1.095000029E0,-6.078999996E0,9.919999838E-1,6.255983535E0
2.110105703E1,-1.101999998E0,-5.216000080E0,1.141999960E0,5.452084440E0
2.111079459E1,-7.480000257E-1,-4.209000111E0,1.812000036E0,4.643116421E0
2.112053236E1,-2.199999988E-1,-3.404000044E0,3.252000093E0,4.712867588E0
2.113026995E1,7.599999756E-2,-2.746000051E0,5.216000080E0,5.895163197E0
2.114000749E1,3.400000185E-2,-2.174999952E0,7.074999809E0,7.401851329E0
2.114974526E1,-4.040000141E-1,-1.417000055E0,8.312000275E0,8.441590711E0
2.115948289E1,-1.248999953E0,-4.070000052E-1,8.355999947E0,8.458627844E0
2.116922043E1,-2.177000046E0,8.119999766E-1,7.229000092E0,7.593228265E0
2.117895819E1,-2.513999939E0,1.927999973E0,5.668000221E0,6.493350914E0
2.118869581E1,-2.280999899E0,2.854000092E0,4.497000217E0,5.794073525E0
2.119843336E1,-1.685999990E0,3.680000067E0,3.956000090E0,5.659941092E0
2.120817113E1,-1.019000053E0,4.359000206E0,3.892999887E0,5.932511444E0
2.121790873E1,-7.239999771E-1,4.954999924E0,4.276000023E0,6.584859635E0
2.122764627E1,-7.680000067E-1,5.486000061E0,4.782000065E0,7.318028785E0
2.123738404E1,-7.120000124E-1,5.831999779E0,5.282999992E0,7.901218536E0
2.124712166E1,-4.930000007E-1,6.001999855E0,5.587999821E0,8.215399762E0
2.125685921E1,-2.520000041E-1,5.941999912E0,5.758999825E0,8.278704363E0
2.126659698E1,-2.899999917E-2,5.821000099E0,5.834000111E0,8.241385833E0
2.127633459E1,1.930000037E-1,5.612999916E0,5.511000156E0,7.868553856E0
2.128607233E1,4.799999893E-1,5.247000217E0,4.914999962E0,7.205458757E0
2.129580987E1,6.409999728E-1,4.815999985E0,4.158999920E0,6.395468486E0
2.130554748E1,6.790000200E-1,4.175000191E0,3.112999916E0,5.251898333E0
2.131528526E1,3.939999938E-1,3.476000071E0,1.851999998E0,3.958246642E0
2.132502280E1,-1.729999930E-1,2.740999937E0,2.610000074E-1,2.758827769E0
2.133476040E1,-8.669999838E-1,1.865000010E0,-1.345999956E0,2.457972719E0
2.134449817E1,-1.633999944E0,9.599999785E-1,-2.696000099E0,3.295447209E0
2.135423579E1,-2.543999910E0,1.700000018E-1,-3.654999971E0,4.456440321E0
2.136397333E1,-3.404000044E0,-5.680000186E-1,-4.385000229E0,5.580149400E0
2.137371111E1,-4.065999985E0,-1.274999976E0,-4.875999928E0,6.475596969E0
2.138344872E1,-4.795000076E0,-1.843999982E0,-4.962999821E0,7.143089590E0
2.139318625E1,-5.638000011E0,-2.382999897E0,-4.637000084E0,7.679030044E0
2.140292402E1,-6.631999969E0,-2.927999973E0,-4.073999882E0,8.315893366E0
2.141266165E1,-7.651000023E0,-3.226000071E0,-3.539999962E0,9.026432160E0
2.142239919E1,-8.560999870E0,-3.269000053E0,-3.381000042E0,9.767714237E0
2.143213696E1,-8.897999763E0,-3.361000061E0,-3.290999889E0,1.006485973E1
2.144187458E1,-8.744999886E0,-3.214999914E0,-2.640000105E0,9.684051218E0
2.145161212E1,-8.378999710E0,-2.937999964E0,-1.409000039E0,8.990259231E0
2.146134988E1,-7.880000114E0,-2.674000025E0,-3.790000081E-1,8.329965123E0
2.147108753E1,-7.397999763E0,-2.552000046E0,4.920000136E-1,7.841247908E0
2.148082530E1,-6.664999962E0,-2.438999891E0,1.171000004E0,7.193204152E0
2.149056285E1,-5.127999783E0,-2.355999947E0,1.669999957E0,5.885237240E0
2.150030046E1,-3.256999969E0,-2.275000095E0,2.644999981E0,4.772808307E0
2.151003803E1,-1.557000041E0,-2.164999962E0,3.788000107E0,4.632539128E0
2.151977580E1,-6.669999957E-1,-1.898000002E0,4.739999771E0,5.149261193E0
2.152951340E1,-1.650000066E-1,-1.356999993E0,4.960999966E0,5.145891045E0
2.153925117E1,4.990000129E-1,-9.399999976E-1,4.265999794E0,4.396743710E0
2.154898870E1,1.009999990E0,-5.519999862E-1,3.082000017E0,3.289913080E0
2.155872632E1,1.365000010E0,-2.199999988E-1,2.187000036E0,2.587391386E0
2.156846409E1,1.521999955E0,1.809999943E-1,1.840000033E0,2.394753638E0
2.157820162E1,1.707000017E0,4.050000012E-1,1.570999980E0,2.354976645E0
2.158793924E1,1.848000050E0,5.709999800E-1,1.197000027E0,2.274632767E0
2.159767701E1,1.991999984E0,5.920000076E-1,8.090000153E-1,2.230024432E0
2.160741454E1,2.013999939E0,5.609999895E-1,5.609999895E-1,2.164633394E0
2.161715216E1,2.171999931E0,4.420000017E-1,4.289999902E-1,2.257651146E0
2.162688993E1,2.323999882E0,3.860000074E-1,3.750000000E-1,2.385497109E0
2.163662746E1,2.075000048E0,3.779999912E-1,1.640000045E-1,2.115515349E0
2.164636508E1,1.669999957E0,3.210000098E-1,-3.199999928E-1,1.730416383E0
2.165610285E1,1.263000011E0,2.329999954E-1,-8.859999776E-1,1.560273690E0
2.166584042E1,7.919999957E-1,1.439999938E-1,-1.500000000E0,1.702351313E0
2.167557803E1,3.370000124E-1,-8.999999613E-3,-2.075999975E0,2.103194215E0
2.168531577E1,-1.999999955E-2,-1.689999998E-1,-2.596999884E0,2.602569768E0
2.169505330E1,-1.679999977E-1,-3.269999921E-1,-2.936000109E0,2.958927108E0
2.170479091E1,-2.189999968E-1,-4.569999874E-1,-2.934999943E0,2.978428218E0
2.171452867E1,-2.790000141E-1,-5.690000057E-1,-2.661000013E0,2.735420093E0
2.172426621E1,-2.619999945E-1,-7.580000162E-1,-2.312000036E0,2.447151853E0
2.173400380E1,-6.800000370E-2,-8.980000019E-1,-2.007999897E0,2.200702522E0
2.174374156E1,3.099999949E-2,-9.689999819E-1,-1.863999963E0,2.101051600E0
2.175347918E1,1.650000066E-1,-1.057000041E0,-1.840000033E0,2.128397099E0
2.176321672E1,2.599999905E-1,-1.118999958E0,-2.069999933E0,2.367416445E0
2.177295449E1,3.370000124E-1,-1.116000056E0,-2.408999920E0,2.676248447E0
2.178269211E1,5.619999766E-1,-1.115000010E0,-2.509999990E0,2.803420936E0
2.179242962E1,8.460000157E-1,-1.042000055E0,-2.338000059E0,2.695871736E0
2.180216740E1,1.024000049E0,-9.750000238E-1,-1.875000000E0,2.348366698E0
2.181190501E1,1.098000050E0,-1.024999976E0,-1.182000041E0,1.911374677E0
2.182164255E1,1.284999967E0,-1.128000021E0,-3.790000081E-1,1.751356608E0
2.183138032E1,1.424999952E0,-1.248999953E0,5.019999743E-1,1.960262666E0
2.184111794E1,1.659000039E0,-1.307999969E0,1.210999966E0,2.435090545E0
2.185085548E1,1.950000048E0,-1.286000013E0,1.486999989E0,2.769018813E0
2.186059325E1,2.107000113E0,-1.141000032E0,1.536999941E0,2.846699732E0
2.187033078E1,2.154999971E0,-9.259999990E-1,1.611999989E0,2.846057771E0
2.188006839E1,2.161000013E0,-7.879999876E-1,1.746999979E0,2.888403359E0
2.188980617E1,2.081000090E0,-7.540000081E-1,2.048000097E0,3.015523468E0
2.189954379E1,1.904000044E0,-8.080000281E-1,2.546999931E0,3.281049963E0
2.190928134E1,1.521000028E0,-7.099999785E-1,2.923000097E0,3.370678066E0
2.191901910E1,8.949999809E-1,-6.060000062E-1,2.917000055E0,3.110811839E0
2.192875670E1,9.700000286E-2,-4.029999971E-1,2.582999945E0,2.616047919E0
2.193849424E1,-8.249999881E-1,-2.560000122E-1,2.180999994E0,2.345830761E0
2.194823197E1,-1.411000013E0,3.000000026E-3,1.754999995E0,2.251878110E0
2.195796962E1,-1.791000009E0,2.619999945E-1,1.580999970E0,2.403307291E0
2.196770716E1,-2.160000086E0,6.750000119E-1,1.659999967E0,2.806568238E0
2.197744493E1,-2.519000053E0,1.108999968E0,1.753999949E0,3.263703114E0
2.198718256E1,-2.730000019E0,1.536999941E0,2.125000000E0,3.785616716E0
2.199692009E1,-2.911999941E0,1.985000014E0,2.808000088E0,4.506088460E0
2.200665788E1,-2.914999962E0,2.147000074E0,3.923000097E0,5.338236025E0
2.201639549E1,-2.812999964E0,2.142999887E0,5.428999901E0,6.479155596E0
2.202613305E1,-2.709000111E0,2.161000013E0,7.050000191E0,7.855641625E0
2.203587081E1,-2.582000017E0,2.190999985E0,8.347999573E0,9.008679253E0
2.204560843E1,-2.267999887E0,2.270999908E0,8.829999924E0,9.395220206E0
2.205534621E1,-2.036000013E0,2.397000074E0,8.156999588E0,8.742285038E0
2.206508375E1,-1.993999958E0,2.571000099E0,6.563000202E0,7.325233716E0
2.207482138E1,-2.331000090E0,2.798000097E0,4.179999828E0,5.543894347E0
2.208455890E1,-2.671999931E0,2.930999994E0,1.562000036E0,4.262650433E0
2.209429666E1,-2.934999943E0,2.878000021E0,-6.880000234E-1,4.167787521E0
2.210403431E1,-3.227999926E0,2.684999943E0,-2.336999893E0,4.805286330E0
2.211377205E1,-3.516000032E0,2.377000093E0,-3.334000111E0,5.397030888E0
2.212350959E1,-3.750999928E0,2.010999918E0,-3.743999958E0,5.668479233E0
2.213324722E1,-3.924999952E0,1.629999995E0,-3.749000072E0,5.667232672E0
2.214298499E1,-4.031000137E0,1.309000015E0,-3.766000032E0,5.669673658E0
2.215272253E1,-4.219999790E0,1.065999985E0,-4.097000122E0,5.977471388E0
2.216246014E1,-4.550000191E0,1.139000058E0,-4.821000099E0,6.726207314E0
2.217219767E1,-5.005000114E0,1.544999957E0,-6.217000008E0,8.129461243E0
2.218193544E1,-5.985000134E0,1.972000003E0,-7.975999832E0,1.016491928E1
2.219167308E1,-7.313000202E0,2.217000008E0,-9.708000183E0,1.235476947E1
2.220141084E1,-8.536000252E0,2.403000116E0,-1.098900032E1,1.412075911E1
2.221114840E1,-9.534000397E0,2.204999924E0,-1.156900024E1,1.515258905E1
2.222088601E1,-1.010200024E1,1.901000023E0,-1.152799988E1,1.544535500E1
2.223062375E1,-9.505999565E0,1.587000012E0,-1.075399971E1,1.444060617E1
2.224036129E1,-8.248999596E0,1.641999960E0,-9.729999542E0,1.286137820E1
2.225009890E1,-6.392000198E0,1.557999969E0,-8.878999710E0,1.105086722E1
2.225983666E1,-4.368000031E0,1.351999998E0,-7.330999851E0,8.640074483E0
2.226957420E1,-1.559000015E0,3.549999893E-1,-4.427000046E0,4.706892334E0
2.227931180E1,9.079999924E-1,-3.440000117E-1,-6.570000052E-1,1.172368970E0
2.228904957E1,3.608000040E0,-9.679999948E-1,4.094999790E0,5.542897398E0
2.229878711E1,6.316999912E0,-1.909999967E0,9.704999924E0,1.173625201E1
2.230852471E1,8.364000320E0,-2.786000013E0,1.487100029E1,1.728771087E1
2.231826246E1,9.190999985E0,-3.298000097E0,1.724099922E1,1.981422064E1
2.232800000E1,8.739999771E0,-3.763000011E0,1.629599953E1,1.887080723E1
2.233773761E1,7.644999981E0,-4.065999985E0,1.404399967E1,1.649885776E1
2.234747515E1,6.578000069E0,-3.828000069E0,1.206200027E1,1.426238129E1
2.235721294E1,5.907000065E0,-3.174999952E0,1.080099964E1,1.271357022E1
2.236695056E1,5.942999840E0,-2.993999958E0,1.035999966E1,1.231311803E1
2.237668806E1,6.162000179E0,-3.006999969E0,1.084700012E1,1.283236949E1
2.238642583E1,5.980000019E0,-3.056999922E0,1.102200031E1,1.290698027E1
2.239616346E1,5.032000065E0,-3.279999971E0,1.029500008E1,1.191916319E1
2.240590100E1,3.568000078E0,-3.068000078E0,8.746999741E0,9.932434420E0
2.241563883E1,2.438999891E0,-2.762000084E0,6.893000126E0,7.816061391E0
2.242537637E1,1.590999961E0,-2.341000080E0,5.093999863E0,5.827554963E0
2.243511414E1,9.700000286E-1,-1.745000005E0,3.290999889E0,3.849234384E0
2.244485169E1,6.710000038E-1,-1.141999960E0,1.457999945E0,1.969814395E0
2.245458931E1,5.320000052E-1,-5.889999866E-1,-6.599999964E-2,7.964301538E-1
2.246432686E1,5.870000124E-1,-2.269999981E-1,-1.064000010E0,1.236201454E0
2.247406463E1,4.020000100E-1,-1.999999955E-2,-2.052999973E0,2.092083387E0
2.248380226E1,-4.199999943E-2,-1.999999955E-2,-2.970999956E0,2.971364121E0
2.249354003E1,-4.120000005E-1,-9.799999744E-2,-3.627000093E0,3.651640409E0
2.250327757E1,-6.669999957E-1,-2.419999987E-1,-3.990999937E0,4.053582797E0
2.251301520E1,-7.770000100E-1,-3.140000105E-1,-4.282000065E0,4.363238428E0
2.252275297E1,-6.399999857E-1,-3.589999974E-1,-4.272999763E0,4.335551633E0
2.253249053E1,-2.860000134E-1,-4.869999886E-1,-3.650000095E0,3.693435486E0
2.254222814E1,3.190000057E-1,-6.990000010E-1,-2.539000034E0,2.652712419E0
2.255196591E1,1.452999949E0,-1.090000033E0,-1.319000006E0,2.244787282E0
2.256170345E1,2.773000002E0,-1.368000031E0,1.689999998E-1,3.096694059E0
2.257144107E1,3.704999924E0,-1.807000041E0,1.251999974E0,4.308106025E0
2.258117883E1,4.217000008E0,-2.525000095E0,2.138999939E0,5.360413723E0
2.259091636E1,4.362999916E0,-3.101999998E0,2.819999933E0,6.050667061E0
2.260065401E1,4.414999962E0,-3.706000090E0,3.157999992E0,6.572642184E0
2.261039178E1,4.103000164E0,-4.086999893E0,3.479000092E0,6.755858207E0
2.262012932E1,3.717000008E0,-4.229000092E0,4.006999969E0,6.910613546E0
2.262986692E1,4.310999870E0,-4.591000080E0,4.223999977E0,7.583150890E0
2.263960469E1,4.473000050E0,-4.349999905E0,4.197999954E0,7.520201608E0
2.264934223E1,2.594000101E0,-3.413000107E0,4.181000233E0,5.988169102E0
2.265907984E1,2.029999942E-1,-2.540999889E0,3.529000044E0,4.353358559E0
2.266881764E1,-1.169000030E0,-2.644000053E0,2.569000006E0,3.867435634E0
2.267855518E1,-2.698999882E0,-2.368000031E0,2.226000071E0,4.224582917E0
2.268829279E1,-3.793999910E0,-1.807999969E0,1.850000024E0,4.591927623E0
2.269803034E1,-4.100999832E0,-1.440000057E0,1.136000037E0,4.492471021E0
2.270776811E1,-4.081999779E0,-7.699999809E-1,4.690000117E-1,4.180380745E0
2.271750572E1,-3.730999947E0,1.209999993E-1,1.040000021E-1,3.734409940E0
2.272724325E1,-3.344000101E0,9.150000215E-1,-5.749999881E-1,3.514283242E0
2.273698102E1,-2.790999889E0,1.544000030E0,-1.335999966E0,3.458108209E0
2.274671865E1,-2.151999950E0,2.250999928E0,-1.582000017E0,3.492968439E0
2.275645639E1,-1.782999992E0,2.691999912E0,-2.006999969E0,3.801841840E0
2.276619390E1,-1.092000008E0,2.851000071E0,-2.645999908E0,4.040047145E0
2.277593151E1,-4.420000017E-1,3.046000004E0,-3.391000032E0,4.579559067E0
2.278566928E1,-1.669999957E-1,3.105000019E0,-3.944000006E0,5.022355041E0
2.279540682E1,-4.289999902E-1,3.223999977E0,-3.977999926E0,5.138355793E0
2.280514444E1,-2.720000148E-1,3.006999969E0,-3.446000099E0,4.581588099E0
2.281488220E1,3.199999928E-1,2.858000040E0,-2.217000008E0,3.631205483E0
2.282461974E1,7.990000248E-1,2.890000105E0,-1.393000007E0,3.306198824E0
2.283435736E1,9.340000153E-1,2.848999977E0,-1.516000032E0,3.359674537E0
2.284409513E1,1.557000041E0,2.625999928E0,-2.122999907E0,3.718501493E0
2.285383267E1,2.203000069E0,2.539000034E0,-2.634000063E0,4.270560479E0
2.286357026E1,2.845999956E0,2.213000059E0,-3.253999949E0,4.856500868E0
2.287330803E1,3.923000097E0,1.902999997E0,-4.014999866E0,5.927188430E0
2.288304558E1,5.521999836E0,1.593999982E0,-4.823999882E0,7.503618660E0
2.289278320E1,6.841000080E0,1.088000059E0,-5.776000023E0,9.019157527E0
2.290252097E1,7.754000187E0,2.770000100E-1,-6.461999893E0,1.009745961E1
2.291225852E1,8.288999557E0,-6.539999843E-1,-7.092000008E0,1.092848085E1
2.292199612E1,8.843000412E0,-1.649999976E0,-7.044000149E0,1.142537064E1
2.293173388E1,9.038000107E0,-2.596999884E0,-6.044000149E0,1.117854159E1
2.294147142E1,8.814999580E0,-3.914000034E0,-4.826000214E0,1.078489184E1
2.295120903E1,7.623000145E0,-5.081999779E0,-3.345000029E0,9.753249620E0
2.296094657E1,5.643000126E0,-5.880000114E0,-1.756000042E0,8.336749241E0
2.297068433E1,3.980000019E0,-6.269000053E0,-4.959999919E-1,7.442229358E0
2.298042195E1,2.960000038E0,-6.718999863E0,-4.460000098E-1,7.355642419E0
2.299015951E1,1.776000023E0,-7.081999779E0,-1.799000025E0,7.519660766E0
2.299989728E1,6.679999828E-1,-6.563000202E0,-3.523999929E0,7.479155777E0
2.300963490E1,1.819999963E-1,-5.221000195E0,-4.127999783E0,6.658254218E0
2.301937244E1,2.419999987E-1,-3.595999956E0,-3.634000063E0,5.118177033E0
2.302911022E1,8.740000129E-1,-2.461999893E0,-2.709000111E0,3.763509147E0
2.303884784E1,1.394000053E0,-2.052999973E0,-2.246000051E0,3.347022747E0
2.304858538E1,1.450999975E0,-1.909999967E0,-2.240999937E0,3.282618089E0
2.305832315E1,9.010000229E-1,-2.006000042E0,-2.421999931E0,3.271379048E0
2.306806075E1,-7.500000298E-2,-2.082000017E0,-2.048000097E0,2.921412924E0
2.307779829E1,-3.000000119E-1,-2.391999960E0,-1.564000010E0,2.873631822E0
2.308753609E1,7.599999756E-2,-2.808000088E0,-1.634999990E0,3.250210064E0
2.309727371E1,-2.669999897E-1,-3.299000025E0,-1.733999968E0,3.736501846E0
2.310701127E1,-9.900000095E-1,-3.696000099E0,-2.119999886E0,4.374347525E0
2.311674904E1,-2.417000055E0,-3.911000013E0,-2.098000050E0,5.053653587E0
2.312648665E1,-4.209000111E0,-4.067999840E0,-9.909999967E-1,5.936866650E0
2.313622442E1,-5.809999943E0,-3.890000105E0,1.003000021E0,7.063583311E0
2.314596195E1,-8.269000053E0,-3.357000113E0,2.200999975E0,9.191855772E0
2.315569956E1,-9.987000465E0,-2.252000093E0,2.957999945E0,1.065652131E1
2.316543733E1,-9.767999649E0,-1.031999946E0,3.561000109E0,1.044794539E1
2.317517487E1,-7.716000080E0,-4.199999869E-1,3.523999929E0,8.493034365E0
2.318491249E1,-5.291999817E0,-6.700000167E-2,3.211999893E0,6.190855706E0
2.319465003E1,-3.174999952E0,7.500000298E-2,2.927000046E0,4.318978926E0
2.320438780E1,-2.184000015E0,2.709999979E-1,3.015000105E0,3.732763413E0
2.321412541E1,-2.285000086E0,4.539999962E-1,3.032000065E0,3.823658691E0
2.322386295E1,-2.632999897E0,5.099999905E-1,2.720000029E0,3.819841437E0
2.323360073E1,-2.789999962E0,4.420000017E-1,2.128000021E0,3.536643589E0
2.324333834E1,-2.358999968E0,3.689999878E-1,1.059000015E0,2.611995955E0
2.325307587E1,-9.879999757E-1,5.200000107E-2,-3.980000019E-1,1.066420158E0
2.326281364E1,1.656000018E0,-6.140000224E-1,-2.134000063E0,2.770070100E0
2.327255125E1,4.254000187E0,-1.054999948E0,-4.063000202E0,5.976413065E0
2.328228879E1,5.330999851E0,-1.601999998E0,-6.085000038E0,8.247010905E0
2.329202655E1,6.052000046E0,-2.140000105E0,-7.894999981E0,1.017532946E1
2.330176416E1,6.646999836E0,-1.417000055E0,-7.472000122E0,1.010055849E1
2.331150168E1,5.841000080E0,-1.384999990E0,-7.083000183E0,9.284632384E0
2.332123945E1,4.427000046E0,-2.427999973E0,-8.116999626E0,9.559246634E0
2.333097697E1,2.632999897E0,-3.043999910E0,-8.128999710E0,9.070791597E0
2.334071458E1,1.411000013E0,-3.180000067E0,-7.477000237E0,8.246748086E0
2.335045238E1,1.276000023E0,-3.244999886E0,-7.473000050E0,8.246449542E0
2.336018992E1,2.055000067E0,-3.105000019E0,-8.689000130E0,9.453188544E0
2.336992750E1,3.348000050E0,-3.154999971E0,-1.020699978E1,1.119580161E1
2.337966527E1,5.254000187E0,-3.165999889E0,-1.031099987E1,1.199769943E1
2.338940286E1,7.283999920E0,-4.387000084E0,-8.338000298E0,1.190901648E1
2.339914036E1,8.112999916E0,-7.203000069E0,-3.042000055E0,1.126755262E1
2.340887813E1,7.492000103E0,-9.930999756E0,5.462999821E0,1.358672840E1
2.341861567E1,6.044000149E0,-1.195400047E1,1.340400028E1,1.894980973E1
2.342835328E1,4.301000118E0,-1.307600021E1,1.718300056E1,2.201671847E1
2.343809105E1,3.888999939E0,-1.316800022E1,1.671599960E1,2.163204089E1
2.344782859E1,4.784999847E0,-1.259399986E1,1.439799976E1,1.971820107E1
2.345756620E1,5.695000172E0,-1.089400005E1,1.216699982E1,1.729589976E1
2.346730397E1,5.294000149E0,-9.288999557E0,8.576000214E0,1.370619313E1
2.347704160E1,4.302000046E0,-8.149999619E0,4.342000008E0,1.018737759E1
2.348677914E1,3.714999914E0,-6.427000046E0,1.560999990E0,7.585794284E0
2.349651691E1,3.559999943E0,-4.197999954E0,-1.759999990E-1,5.507066298E0
2.350625453E1,4.112999916E0,-2.615999937E0,-5.400000215E-1,4.904265899E0
2.351599207E1,4.103000164E0,-1.384999990E0,5.030000210E-1,4.359569284E0
2.352572982E1,3.868000031E0,-4.149999917E-1,2.092000008E0,4.417025386E0
2.353546736E1,4.092000008E0,4.250000119E-1,3.244999886E0,5.239762717E0
2.354520499E1,4.788000107E0,1.337000012E0,3.947000027E0,6.347544664E0
2.355494276E1,5.451000214E0,2.427999973E0,4.034999847E0,7.203458264E0
2.356468028E1,5.738999844E0,3.690000057E0,3.746999979E0,7.784101006E0
2.357441790E1,5.980000019E0,4.945000172E0,3.569999933E0,8.541564637E0
2.358415570E1,6.263999939E0,6.278999805E0,3.565999985E0,9.559282906E0
2.359389324E1,6.883999825E0,7.619999886E0,3.694000006E0,1.091327118E1
