"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.909662041E0,-1.239999980E-1,1.200000010E-2,-3.050000072E-1,3.294616880E-1
5.919398885E0,-2.049999982E-1,-1.400000043E-2,-1.990000010E-1,2.860454503E-1
5.929135598E0,-2.569999993E-1,-3.999999911E-2,-3.400000185E-2,2.623070714E-1
5.938872442E0,-2.509999871E-1,-7.400000095E-2,1.490000039E-1,3.011278713E-1
5.948609128E0,-1.889999956E-1,-1.260000020E-1,3.319999874E-1,4.022697981E-1
5.958345972E0,-9.300000221E-2,-1.669999957E-1,4.760000110E-1,5.129464001E-1
5.968082651E0,-3.400000185E-2,-1.490000039E-1,5.159999728E-1,5.381570154E-1
5.977819500E0,5.999999866E-2,-1.580000073E-1,5.609999895E-1,5.859052742E-1
5.987556204E0,1.539999992E-1,-1.770000011E-1,5.289999843E-1,5.786933415E-1
5.997293048E0,2.210000008E-1,-1.589999944E-1,4.059999883E-1,4.888332938E-1
6.007029747E0,2.179999948E-1,-1.099999994E-1,2.039999962E-1,3.181823314E-1
6.016766591E0,1.860000044E-1,-6.499999762E-2,-1.099999994E-2,1.973372781E-1
6.026503256E0,1.150000021E-1,7.000000216E-3,-2.569999993E-1,2.816433917E-1
6.036240177E0,3.200000152E-2,8.799999952E-2,-3.729999959E-1,3.845737861E-1
6.045977006E0,-1.499999966E-2,1.190000027E-1,-3.610000014E-1,3.804037351E-1
6.055713698E0,-6.199999899E-2,1.509999931E-1,-2.919999957E-1,3.345280187E-1
6.065450542E0,-1.350000054E-1,1.199999973E-1,-1.829999983E-1,2.571264284E-1
6.075187237E0,-1.620000005E-1,5.900000036E-2,-4.100000113E-2,1.772173815E-1
6.084924071E0,-1.580000073E-1,-3.500000015E-2,8.900000155E-2,1.846889347E-1
6.094660765E0,-1.700000018E-1,-1.330000013E-1,2.140000015E-1,3.039490115E-1
6.104397625E0,-2.070000023E-1,-1.550000012E-1,3.519999981E-1,4.367814098E-1
6.114134304E0,-2.529999912E-1,-1.309999973E-1,4.280000031E-1,5.141536711E-1
6.123871148E0,-1.749999970E-1,-9.899999946E-2,4.449999928E-1,4.883144402E-1
6.133607861E0,-9.099999815E-2,-8.600000292E-2,4.140000045E-1,4.325193683E-1
6.143344706E0,4.999999888E-3,-2.800000086E-2,3.589999974E-1,3.601249758E-1
6.153081424E0,6.800000370E-2,2.099999972E-2,2.560000122E-1,2.657084995E-1
6.162818268E0,1.120000035E-1,6.499999762E-2,1.770000011E-1,2.193125643E-1
6.172554958E0,1.459999979E-1,7.900000364E-2,6.800000370E-2,1.793906365E-1
6.182291803E0,1.500000060E-1,7.199999690E-2,-2.999999933E-2,1.690680375E-1
6.192028477E0,1.620000005E-1,7.800000161E-2,-1.250000000E-1,2.189817353E-1
6.201765321E0,1.729999930E-1,6.300000101E-2,-2.090000063E-1,2.785300708E-1
6.211502001E0,1.749999970E-1,3.999999911E-2,-3.129999936E-1,3.608240497E-1
6.221238846E0,1.049999967E-1,-9.999999776E-3,-3.939999938E-1,4.078737481E-1
6.230975549E0,9.999999776E-3,-2.899999917E-2,-4.280000031E-1,4.290978940E-1
6.240712393E0,-7.000000030E-2,-1.600000076E-2,-4.199999869E-1,4.260938735E-1
6.250449092E0,-1.500000060E-1,-3.000000026E-3,-3.869999945E-1,4.150638476E-1
6.260186013E0,-1.630000025E-1,-9.999999776E-3,-3.300000131E-1,3.681969710E-1
6.269922617E0,-1.689999998E-1,1.799999923E-2,-2.569999993E-1,3.081136146E-1
6.279659461E0,-1.550000012E-1,3.200000152E-2,-1.289999932E-1,2.041812888E-1
6.289396131E0,-1.120000035E-1,4.899999872E-2,-4.300000146E-2,1.295916694E-1
6.299133053E0,-6.300000101E-2,4.199999943E-2,1.799999923E-2,7.782673096E-2
6.308869901E0,-7.100000232E-2,3.500000015E-2,1.010000035E-1,1.283238133E-1
6.318606593E0,-4.300000146E-2,1.600000076E-2,1.560000032E-1,1.626068915E-1
6.328343437E0,-5.600000173E-2,-4.999999888E-3,1.580000073E-1,1.677051057E-1
6.338080132E0,-3.700000048E-2,0.000000000E0,1.340000033E-1,1.390143911E-1
6.347816961E0,-3.799999878E-2,4.000000190E-3,1.369999945E-1,1.422286835E-1
6.357553655E0,-3.299999982E-2,-8.999999613E-3,1.739999950E-1,1.773301955E-1
6.367290499E0,-4.699999839E-2,-8.999999613E-3,1.780000031E-1,1.843203758E-1
6.377027194E0,-3.400000185E-2,-4.999999888E-3,1.840000004E-1,1.871817306E-1
6.386764043E0,-1.300000027E-2,-7.000000216E-3,2.000000030E-1,2.005442625E-1
6.396500737E0,-1.499999966E-2,3.200000152E-2,2.150000036E-1,2.178852947E-1
6.406237668E0,8.999999613E-3,5.700000003E-2,2.049999982E-1,2.129671319E-1
6.415974286E0,3.299999982E-2,5.499999970E-2,1.620000005E-1,1.742354732E-1
6.425711197E0,7.699999958E-2,6.899999827E-2,1.250000000E-1,1.622189869E-1
6.435447814E0,9.600000083E-2,9.399999678E-2,8.799999952E-2,1.606113305E-1
6.445184629E0,1.230000034E-1,1.169999987E-1,8.999999613E-3,1.699970603E-1
6.454921552E0,1.669999957E-1,1.239999980E-1,-5.700000003E-2,2.156710413E-1
6.464658257E0,1.430000067E-1,1.599999964E-1,-8.100000024E-2,2.293687006E-1
6.474395101E0,9.799999744E-2,1.659999937E-1,-1.270000041E-1,2.308440998E-1
6.484131804E0,8.799999952E-2,1.879999936E-1,-1.400000006E-1,2.503757130E-1
6.493868639E0,7.900000364E-2,1.940000057E-1,-9.499999881E-2,2.300043534E-1
6.503605334E0,6.499999762E-2,1.739999950E-1,-2.999999933E-2,1.881515291E-1
6.513342187E0,4.399999976E-2,1.169999987E-1,6.000000052E-3,1.251439158E-1
6.523078881E0,2.300000004E-2,5.600000173E-2,1.200000010E-2,6.171709810E-2
6.532815725E0,1.200000010E-2,4.000000190E-3,-8.000000380E-3,1.496662988E-2
6.542552648E0,4.999999888E-3,-4.100000113E-2,9.999999776E-3,4.249705975E-2
6.552289343E0,-1.300000027E-2,-9.499999881E-2,4.199999943E-2,1.046804649E-1
6.562026187E0,-1.899999939E-2,-1.159999967E-1,9.399999678E-2,1.505091313E-1
6.571762900E0,-3.099999949E-2,-1.330000013E-1,1.860000044E-1,2.307509522E-1
6.581499744E0,1.000000047E-3,-1.480000019E-1,2.349999994E-1,2.777228840E-1
6.591236439E0,3.099999949E-2,-1.599999964E-1,2.500000000E-1,2.984308946E-1
6.600973283E0,7.800000161E-2,-1.459999979E-1,2.280000001E-1,2.817516631E-1
6.610709982E0,9.600000083E-2,-9.700000286E-2,1.500000060E-1,2.027930041E-1
6.620446861E0,1.049999967E-1,-2.999999933E-2,3.500000015E-2,1.146734463E-1
6.630183784E0,2.199999988E-2,5.700000003E-2,-9.099999815E-2,1.096083923E-1
6.639920401E0,-7.000000216E-3,1.220000014E-1,-2.169999927E-1,2.490421594E-1
6.649657088E0,-6.000000052E-3,1.640000045E-1,-2.829999924E-1,3.271406382E-1
6.659394009E0,-1.600000076E-2,2.240000069E-1,-3.120000064E-1,3.844164501E-1
6.669130851E0,-1.400000043E-2,2.720000148E-1,-3.129999936E-1,4.149084285E-1
6.678867545E0,2.300000004E-2,3.330000043E-1,-2.770000100E-1,4.337591595E-1
6.688604399E0,2.400000021E-2,3.709999919E-1,-2.220000029E-1,4.330138511E-1
6.698341093E0,-1.000000047E-3,3.659999967E-1,-1.379999965E-1,3.911534182E-1
6.708077942E0,-8.000000380E-3,3.089999855E-1,-2.199999988E-2,3.098854482E-1
6.717814636E0,-1.400000043E-2,2.500000000E-1,1.070000008E-1,2.722957954E-1
6.727551466E0,-3.999999911E-2,2.020000070E-1,2.450000048E-1,3.200453173E-1
6.737288389E0,-8.999999613E-3,1.829999983E-1,3.449999988E-1,3.906340981E-1
6.747024978E0,2.700000070E-2,1.159999967E-1,4.169999957E-1,4.336749885E-1
6.756761899E0,3.200000152E-2,4.399999976E-2,4.629999995E-1,4.661855850E-1
6.766498559E0,-1.300000027E-2,-1.799999923E-2,4.699999988E-1,4.705241746E-1
6.776235432E0,-8.299999684E-2,-4.100000113E-2,4.040000141E-1,4.144707600E-1
6.785972132E0,-1.150000021E-1,-6.599999964E-2,3.179999888E-1,3.445359100E-1
6.795708976E0,-9.099999815E-2,-1.089999974E-1,2.240000069E-1,2.652131260E-1
6.805445689E0,-3.599999845E-2,-9.300000221E-2,1.220000014E-1,1.575722077E-1
6.815182533E0,-1.700000092E-2,-6.400000304E-2,1.400000043E-2,6.768308823E-2
6.824919257E0,1.099999994E-2,-4.399999976E-2,-9.099999815E-2,1.016759541E-1
6.834656101E0,2.899999917E-2,-3.900000080E-2,-1.529999971E-1,1.605334829E-1
6.844393014E0,3.599999845E-2,-5.200000107E-2,-2.210000008E-1,2.298717042E-1
6.854129708E0,6.400000304E-2,-2.600000054E-2,-2.479999959E-1,2.574412523E-1
6.863866552E0,8.399999887E-2,-9.999999776E-3,-2.380000055E-1,2.525866236E-1
6.873603247E0,1.199999973E-1,6.000000052E-3,-1.599999964E-1,2.000899753E-1
6.883340091E0,1.500000060E-1,1.000000047E-3,-9.799999744E-2,1.791786854E-1
6.893076770E0,1.599999964E-1,-1.999999955E-2,-5.299999937E-2,1.697321383E-1
6.902813691E0,1.889999956E-1,-1.999999955E-2,-3.000000026E-3,1.900789265E-1
6.912550324E0,2.160000056E-1,-6.000000052E-3,2.199999988E-2,2.172003739E-1
6.922287168E0,2.419999987E-1,-1.200000010E-2,1.400000043E-2,2.427014614E-1
6.932024096E0,2.540000081E-1,3.900000080E-2,-1.099999994E-2,2.572119830E-1
6.941760761E0,1.990000010E-1,6.400000304E-2,-4.899999872E-2,2.147044495E-1
6.951497615E0,1.850000024E-1,9.099999815E-2,-9.799999744E-2,2.282761487E-1
6.961234309E0,1.449999958E-1,1.099999994E-1,-9.499999881E-2,2.053046479E-1
6.970971168E0,7.000000030E-2,1.309999973E-1,-1.159999967E-1,1.884595409E-1
6.980707862E0,3.400000185E-2,1.150000021E-1,-1.299999952E-1,1.768643530E-1
6.990444707E0,-3.000000026E-3,8.100000024E-2,-1.220000014E-1,1.464718416E-1
7.000181630E0,-7.500000298E-2,3.999999911E-2,-9.000000358E-2,1.237941881E-1
7.009918348E0,-1.140000001E-1,-1.400000043E-2,-8.500000089E-2,1.428880687E-1
7.019655192E0,-1.889999956E-1,-6.199999899E-2,-5.999999866E-2,2.077618782E-1
7.029391919E0,-2.319999933E-1,-8.299999684E-2,-3.500000015E-2,2.488734546E-1
7.039128764E0,-2.479999959E-1,-9.799999744E-2,7.000000216E-3,2.667526898E-1
7.048865420E0,-2.649999857E-1,-1.260000020E-1,2.500000037E-2,2.944927723E-1
7.058602341E0,-2.739999890E-1,-1.059999987E-1,3.099999949E-2,2.954200293E-1
7.068339170E0,-2.980000079E-1,-1.330000013E-1,1.200000010E-2,3.265532193E-1
7.078075863E0,-3.030000031E-1,-1.289999932E-1,9.399999678E-2,3.424704360E-1
7.087812692E0,-2.949999869E-1,-1.190000027E-1,1.739999950E-1,3.625768762E-1
7.097549343E0,-2.709999979E-1,-1.159999967E-1,2.000000030E-1,3.562260508E-1
7.107286172E0,-2.199999988E-1,-1.010000035E-1,1.780000031E-1,3.004746267E-1
7.117022867E0,-1.599999964E-1,-8.100000024E-2,1.190000027E-1,2.152254621E-1
7.126759783E0,-1.270000041E-1,-6.700000167E-2,5.299999937E-2,1.530588161E-1
7.136496400E0,-1.080000028E-1,-3.700000048E-2,4.399999976E-2,1.223478672E-1
7.146233331E0,-1.000000015E-1,-3.299999982E-2,4.500000179E-2,1.145163763E-1
7.155970177E0,-2.700000070E-2,-2.300000004E-2,5.900000036E-2,6.884039571E-2
7.165706848E0,5.499999970E-2,1.000000047E-3,8.799999952E-2,1.037786100E-1
7.175443692E0,1.169999987E-1,1.600000076E-2,8.500000089E-2,1.454991404E-1
7.185180381E0,1.700000018E-1,1.799999923E-2,7.699999958E-2,1.874913345E-1
7.194917225E0,1.759999990E-1,7.000000216E-3,5.499999970E-2,1.845264199E-1
7.204654149E0,1.800000072E-1,1.700000092E-2,1.799999923E-2,1.816948061E-1
7.214390843E0,2.080000043E-1,4.999999888E-3,4.100000113E-2,2.120613163E-1
7.224127706E0,1.959999949E-1,6.000000052E-3,5.499999970E-2,2.036590238E-1
7.233864371E0,1.689999998E-1,-2.899999917E-2,6.599999964E-2,1.837335022E-1
7.243601197E0,1.700000018E-1,-8.799999952E-2,7.199999690E-2,2.045189480E-1
7.253337891E0,1.480000019E-1,-1.190000027E-1,3.700000048E-2,1.934786842E-1
7.263074831E0,1.089999974E-1,-1.490000039E-1,6.000000052E-3,1.847105861E-1
7.272811670E0,6.300000101E-2,-1.609999985E-1,6.000000052E-3,1.729913282E-1
7.282548362E0,3.099999949E-2,-1.720000058E-1,0.000000000E0,1.747712848E-1
7.292285202E0,2.600000054E-2,-1.640000045E-1,-6.000000052E-3,1.661565572E-1
7.302021896E0,4.000000190E-3,-1.940000057E-1,-6.499999762E-2,2.046387107E-1
7.311758745E0,-1.300000027E-2,-1.969999969E-1,-1.389999986E-1,2.414518552E-1
7.321495439E0,-2.999999933E-2,-2.020000070E-1,-1.790000051E-1,2.715603149E-1
7.331232365E0,-8.799999952E-2,-1.400000006E-1,-2.060000002E-1,2.641590433E-1
7.340969213E0,-1.369999945E-1,-9.300000221E-2,-2.129999995E-1,2.697906572E-1
7.350705915E0,-1.449999958E-1,-6.199999899E-2,-1.850000024E-1,2.430925740E-1
7.360442759E0,-1.560000032E-1,-4.899999872E-2,-9.899999946E-2,1.911491584E-1
7.370179483E0,-1.360000074E-1,-1.799999923E-2,-9.999999776E-3,1.375499981E-1
7.379916404E0,-1.379999965E-1,-8.999999613E-3,5.499999970E-2,1.488287573E-1
7.389653285E0,-1.099999994E-1,-1.400000043E-2,1.560000032E-1,1.913948821E-1
7.399389977E0,-1.319999993E-1,-2.300000004E-2,2.060000002E-1,2.457417342E-1
7.409126837E0,-9.799999744E-2,-3.299999982E-2,2.759999931E-1,2.947354673E-1
7.418863503E0,-5.999999866E-2,-2.800000086E-2,3.310000002E-1,3.375574026E-1
7.428600352E0,-8.399999887E-2,-3.500000015E-2,3.869999945E-1,3.975550221E-1
7.438337275E0,-8.699999750E-2,-5.499999970E-2,3.790000081E-1,3.927276482E-1
7.448073892E0,-8.200000226E-2,-5.900000036E-2,2.779999971E-1,2.957853932E-1
7.457810814E0,-1.150000021E-1,-4.500000179E-2,1.749999970E-1,2.141844990E-1
7.467547493E0,-8.500000089E-2,-2.500000037E-2,4.399999976E-2,9.892421417E-2
7.477284337E0,-6.599999964E-2,-2.099999972E-2,-7.400000095E-2,1.013558093E-1
7.487021045E0,-5.200000107E-2,-3.599999845E-2,-1.449999958E-1,1.581929164E-1
7.496757890E0,-2.600000054E-2,-4.500000179E-2,-2.119999975E-1,2.182773445E-1
7.506494828E0,-1.700000092E-2,-7.000000030E-2,-2.619999945E-1,2.717222795E-1
7.516231522E0,2.700000070E-2,-7.699999958E-2,-2.409999967E-1,2.544385945E-1
7.525968356E0,3.999999911E-2,-7.299999893E-2,-2.300000042E-1,2.445996764E-1
7.535705050E0,8.900000155E-2,-7.900000364E-2,-2.049999982E-1,2.370379719E-1
7.545441881E0,1.099999994E-1,-8.299999684E-2,-1.979999989E-1,2.412322510E-1
7.555178804E0,1.299999952E-1,-8.600000292E-2,-1.840000004E-1,2.411472567E-1
7.564915483E0,1.080000028E-1,-1.000000015E-1,-1.780000031E-1,2.309718641E-1
7.574652327E0,3.400000185E-2,-9.700000286E-2,-1.809999943E-1,2.081489818E-1
7.584389022E0,-1.499999966E-2,-7.000000030E-2,-1.759999990E-1,1.900026308E-1
7.594125866E0,-1.799999923E-2,-4.899999872E-2,-1.230000034E-1,1.336188635E-1
7.603862560E0,-9.999999776E-3,-1.799999923E-2,-4.100000113E-2,4.588027965E-2
7.613599390E0,4.000000190E-3,-1.899999939E-2,2.800000086E-2,3.407345047E-2
7.623336313E0,-8.999999613E-3,-1.999999955E-2,1.180000007E-1,1.200208321E-1
7.633073012E0,-4.000000190E-3,-1.000000047E-3,1.930000037E-1,1.930440401E-1
7.642809856E0,2.700000070E-2,2.099999972E-2,2.560000122E-1,2.582750593E-1
7.652546550E0,3.099999949E-2,3.099999949E-2,3.140000105E-1,3.170457483E-1
7.662283394E0,7.199999690E-2,5.600000173E-2,3.109999895E-1,3.241002827E-1
7.672020284E0,1.049999967E-1,6.899999827E-2,2.820000052E-1,3.087231803E-1
7.681756979E0,9.899999946E-2,7.000000030E-2,2.489999980E-1,2.769512573E-1
7.691493832E0,4.300000146E-2,8.100000024E-2,2.179999948E-1,2.365036953E-1
7.701230526E0,2.300000004E-2,8.299999684E-2,1.850000024E-1,2.040661666E-1
7.710967399E0,-1.200000010E-2,5.499999970E-2,1.519999951E-1,1.620894768E-1
7.720704323E0,-7.000000216E-3,3.700000048E-2,1.369999945E-1,1.420809577E-1
7.730441032E0,-1.899999939E-2,1.899999939E-2,7.599999756E-2,8.061017046E-2
7.740177852E0,-1.200000010E-2,-1.499999966E-2,-8.000000380E-3,2.080865201E-2
7.749914550E0,-5.099999905E-2,-3.999999911E-2,-4.500000179E-2,7.890500613E-2
7.759651395E0,-9.499999881E-2,-3.900000080E-2,-8.799999952E-2,1.352405256E-1
7.769388080E0,-1.230000034E-1,-4.600000009E-2,-9.799999744E-2,1.638566457E-1
7.779124924E0,-1.260000020E-1,-5.400000140E-2,-6.499999762E-2,1.517135470E-1
7.788861837E0,-1.110000014E-1,-8.699999750E-2,-8.100000024E-2,1.626376338E-1
7.798598532E0,-1.000000015E-1,-9.099999815E-2,-3.400000185E-2,1.394166421E-1
7.808335386E0,-9.200000018E-2,-6.800000370E-2,-1.499999966E-2,1.153819766E-1
7.818072080E0,-6.899999827E-2,-4.300000146E-2,-1.600000076E-2,8.286132941E-2
7.827809005E0,-2.500000037E-2,0.000000000E0,-1.600000076E-2,2.968164488E-2
7.837545853E0,6.000000052E-3,4.199999943E-2,1.400000043E-2,4.467661542E-2
7.847282570E0,5.000000075E-2,7.599999756E-2,2.999999933E-2,9.579143836E-2
7.857019414E0,5.900000036E-2,6.700000167E-2,1.700000092E-2,9.087904212E-2
7.866756084E0,6.400000304E-2,8.200000226E-2,2.700000070E-2,1.074662775E-1
7.876493005E0,2.999999933E-2,1.309999973E-1,5.499999970E-2,1.452101898E-1
7.886229848E0,3.099999949E-2,1.439999938E-1,7.400000095E-2,1.648423438E-1
7.895966570E0,3.299999982E-2,1.270000041E-1,8.799999952E-2,1.579936737E-1
7.905703395E0,8.999999613E-3,7.000000030E-2,8.600000292E-2,1.112519687E-1
7.915440089E0,-2.000000095E-3,3.900000080E-2,7.000000030E-2,8.015609836E-2
7.925176923E0,-4.500000179E-2,0.000000000E0,8.799999952E-2,9.883825209E-2
7.934913618E0,-5.600000173E-2,-2.000000095E-3,8.600000292E-2,1.026450228E-1
7.944650539E0,-6.599999964E-2,-8.999999613E-3,7.699999958E-2,1.018135545E-1
7.954387387E0,-7.199999690E-2,-1.899999939E-2,6.899999827E-2,1.015184677E-1
7.964124069E0,-8.299999684E-2,-2.099999972E-2,3.200000152E-2,9.140021642E-2
7.973860900E0,-7.699999958E-2,-3.500000015E-2,1.000000047E-3,8.458723276E-2
7.983597823E0,-8.200000226E-2,-2.099999972E-2,4.999999888E-3,8.479386982E-2
7.993334502E0,-6.100000069E-2,3.000000026E-3,1.600000076E-2,6.313477733E-2
8.003071346E0,-2.199999988E-2,-1.799999923E-2,-2.999999933E-2,4.132795575E-2
8.012808051E0,-3.000000026E-3,-4.000000190E-3,-6.100000069E-2,6.120457569E-2
8.022544972E0,1.400000043E-2,-4.000000190E-3,-8.900000155E-2,9.018314859E-2
8.032281825E0,2.300000004E-2,3.299999982E-2,-1.070000008E-1,1.143109800E-1
8.042018517E0,3.999999911E-2,7.800000161E-2,-1.519999951E-1,1.754650925E-1
8.051755361E0,4.699999839E-2,9.899999946E-2,-1.500000060E-1,1.857686775E-1
8.061492080E0,7.500000298E-2,9.899999946E-2,-9.499999881E-2,1.563681557E-1
8.071229015E0,9.000000358E-2,1.089999974E-1,-6.499999762E-2,1.555827746E-1
8.080965863E0,1.049999967E-1,9.700000286E-2,-2.700000070E-2,1.454750834E-1
8.090702550E0,9.799999744E-2,1.110000014E-1,2.999999933E-2,1.510794486E-1
8.100439394E0,1.159999967E-1,1.120000035E-1,7.999999821E-2,1.799999992E-1
8.110176323E0,1.150000021E-1,9.399999678E-2,9.099999815E-2,1.741895506E-1
8.119912940E0,1.180000007E-1,8.200000226E-2,1.059999987E-1,1.785609147E-1
8.129649880E0,9.399999678E-2,7.599999756E-2,7.599999756E-2,1.427865493E-1
8.139386574E0,5.499999970E-2,5.200000107E-2,2.899999917E-2,8.105553670E-2
8.149123424E0,2.899999917E-2,4.500000179E-2,-6.000000052E-3,5.387021545E-2
8.158860118E0,-1.099999994E-2,6.400000304E-2,-3.400000185E-2,7.330075384E-2
8.168597049E0,-3.700000048E-2,4.399999976E-2,-4.899999872E-2,7.553806914E-2
8.178333897E0,-3.099999949E-2,3.799999878E-2,-7.500000298E-2,8.961026907E-2
8.188070593E0,-5.900000036E-2,2.300000004E-2,-6.599999964E-2,9.146584060E-2
8.197807438E0,-9.600000083E-2,8.000000380E-3,-6.599999964E-2,1.167732851E-1
8.207544381E0,-1.049999967E-1,1.099999994E-2,-6.899999827E-2,1.261229522E-1
8.217281060E0,-1.230000034E-1,-1.099999994E-2,-6.599999964E-2,1.400214297E-1
8.227017884E0,-1.089999974E-1,-4.100000113E-2,-2.400000021E-2,1.189033201E-1
8.236754579E0,-1.000000015E-1,-7.999999821E-2,9.999999776E-3,1.284523258E-1
8.246491437E0,-6.599999964E-2,-9.099999815E-2,5.600000173E-2,1.255906040E-1
8.256228360E0,-4.500000179E-2,-7.900000364E-2,9.399999678E-2,1.307746158E-1
8.265965059E0,-4.600000009E-2,-7.199999690E-2,6.100000069E-2,1.049809490E-1
8.275701903E0,-2.999999933E-2,-6.599999964E-2,5.099999905E-2,8.863971917E-2
8.285438598E0,-3.099999949E-2,-3.999999911E-2,2.000000095E-3,5.064582804E-2
8.295175442E0,-5.400000140E-2,-1.899999939E-2,-4.100000113E-2,7.041306854E-2
8.304912126E0,-5.999999866E-2,-9.999999776E-3,-5.600000173E-2,8.268010660E-2
8.314649047E0,-5.600000173E-2,-3.000000026E-3,-6.199999899E-2,8.360023964E-2
8.324385886E0,-6.599999964E-2,2.899999917E-2,-5.200000107E-2,8.888756952E-2
8.334122550E0,-5.799999833E-2,7.299999893E-2,-3.200000152E-2,9.857484338E-2
8.343859394E0,-3.099999949E-2,1.040000021E-1,-4.999999888E-3,1.086370122E-1
8.353596307E0,7.000000216E-3,9.499999881E-2,1.799999923E-2,9.694328109E-2
8.363333001E0,4.500000179E-2,7.400000095E-2,4.899999872E-2,9.950879447E-2
8.373069841E0,6.199999899E-2,8.600000292E-2,7.000000030E-2,1.270433014E-1
8.382806535E0,3.999999911E-2,1.129999980E-1,8.299999684E-2,1.458012310E-1
8.392543365E0,5.700000003E-2,1.199999973E-1,8.799999952E-2,1.593518098E-1
8.402280288E0,1.010000035E-1,9.300000221E-2,1.289999932E-1,1.883905501E-1
8.412016983E0,1.099999994E-1,7.900000364E-2,1.700000018E-1,2.173499507E-1
8.421753827E0,8.900000155E-2,3.900000080E-2,1.630000025E-1,1.897656480E-1
8.431490764E0,7.599999756E-2,7.000000216E-3,2.010000050E-1,2.150023294E-1
8.441227458E0,5.900000036E-2,-2.000000095E-3,1.979999989E-1,2.066131642E-1
8.450964288E0,5.400000140E-2,-1.600000076E-2,1.700000018E-1,1.790865734E-1
8.460700983E0,5.000000075E-2,-1.300000027E-2,1.319999993E-1,1.417497792E-1
8.470437836E0,3.200000152E-2,-2.199999988E-2,4.699999839E-2,6.096720381E-2
8.480174530E0,1.799999923E-2,-1.300000027E-2,-1.700000092E-2,2.796426310E-2
8.489911456E0,2.600000054E-2,-7.000000216E-3,-6.899999827E-2,7.406753535E-2
8.499648304E0,4.199999943E-2,-4.000000190E-3,-1.230000034E-1,1.300346138E-1
8.509385011E0,7.500000298E-2,-9.999999776E-3,-1.439999938E-1,1.626683702E-1
8.519121855E0,9.799999744E-2,-1.300000027E-2,-1.350000054E-1,1.673260319E-1
8.528858778E0,1.369999945E-1,-8.000000380E-3,-7.400000095E-2,1.559134332E-1
8.538595443E0,1.620000005E-1,-6.000000052E-3,-3.599999845E-2,1.660602302E-1
8.548332269E0,1.940000057E-1,-1.799999923E-2,8.999999613E-3,1.950410269E-1
8.558068963E0,1.959999949E-1,-1.300000027E-2,5.200000107E-2,2.031969441E-1
8.567805807E0,1.669999957E-1,-2.199999988E-2,4.500000179E-2,1.743502186E-1
8.577542730E0,1.580000073E-1,-3.000000026E-3,4.600000009E-2,1.645873698E-1
8.587279444E0,1.209999993E-1,9.999999776E-3,2.700000070E-2,1.243784542E-1
8.597016288E0,8.200000226E-2,5.499999970E-2,2.000000095E-3,9.875727993E-2
8.606753202E0,3.900000080E-2,6.899999827E-2,-3.099999949E-2,8.510581527E-2
8.616489819E0,7.000000216E-3,5.000000075E-2,2.000000095E-3,5.052722116E-2
8.626226754E0,-6.100000069E-2,2.600000054E-2,5.900000036E-2,8.875809909E-2
8.635963449E0,-1.080000028E-1,-4.000000190E-3,7.000000030E-2,1.287633513E-1
8.645700298E0,-1.180000007E-1,-3.099999949E-2,8.900000155E-2,1.510165568E-1
8.655437221E0,-9.300000221E-2,-7.599999756E-2,9.700000286E-2,1.543826434E-1
8.665173896E0,-2.060000002E-1,-1.129999980E-1,1.190000027E-1,2.633742590E-1
8.674910740E0,-2.269999981E-1,-1.059999987E-1,1.299999952E-1,2.822498851E-1
8.684647444E0,-2.280000001E-1,-1.220000014E-1,3.799999878E-2,2.613656448E-1
8.694384360E0,-2.440000027E-1,-1.059999987E-1,6.800000370E-2,2.745833236E-1
8.704121208E0,-2.689999938E-1,-8.299999684E-2,1.330000013E-1,3.113502794E-1
8.713857900E0,-1.969999969E-1,-8.900000155E-2,1.159999967E-1,2.453283479E-1
8.723594745E0,-1.700000092E-2,-8.699999750E-2,1.070000008E-1,1.389496303E-1
8.733331659E0,5.000000075E-2,-8.999999613E-3,1.439999938E-1,1.526990448E-1
8.743068353E0,3.500000015E-2,1.799999923E-2,9.200000018E-2,1.000649790E-1
8.752805187E0,1.499999966E-2,2.899999917E-2,8.000000380E-3,3.361547185E-2
8.762541881E0,7.800000161E-2,2.999999933E-2,-4.199999943E-2,9.353074448E-2
8.772278793E0,1.080000028E-1,5.099999905E-2,-6.499999762E-2,1.359779401E-1
8.782015410E0,1.360000074E-1,6.300000101E-2,-1.049999967E-1,1.830027362E-1
8.791752341E0,1.480000019E-1,6.499999762E-2,-1.070000008E-1,1.938504589E-1
8.801489187E0,1.739999950E-1,5.999999866E-2,-7.699999958E-2,1.995118995E-1
8.811225902E0,1.519999951E-1,3.400000185E-2,-6.199999899E-2,1.676424723E-1
8.820962746E0,1.400000006E-1,7.000000216E-3,-5.400000140E-2,1.502165115E-1
8.830699688E0,1.180000007E-1,-1.099999994E-2,-6.199999899E-2,1.337497665E-1
8.840436382E0,1.000000015E-1,-2.099999972E-2,-6.400000304E-2,1.205694848E-1
8.850173250E0,5.299999937E-2,-1.999999955E-2,-6.800000370E-2,8.850423955E-2
8.859909974E0,2.099999972E-2,-2.400000021E-2,-5.299999937E-2,6.185466783E-2
8.869646895E0,1.700000092E-2,-6.599999964E-2,-5.000000075E-2,8.452810218E-2
8.879383753E0,-2.000000095E-3,-9.499999881E-2,-5.000000075E-2,1.073731803E-1
